review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,english_review
50a1eaa2f96d6f3e02d0cd68d92bab75,4a7cf245701068d38d441791b735e4bd,5,***** Recomendo,Super rápido.,2018-05-10 00:00:00,2018-05-11 03:08:49,Super fast.
1090909faae22e5ab76903e8493063f1,a1341cb83bbf1b47392f4a3685d56bad,1,,,2018-03-07 00:00:00,2018-03-07 15:32:23,
7b2d3a4794961271f9150b21fecfeed0,2964eb001b521cc23017f1c007a6712b,5,,,2018-04-06 00:00:00,2018-04-08 18:42:33,
31b63ea961f9f43c21209d729d1c78e5,46d2d651f006b9b9440d1aa37d89c894,5,,,2018-08-17 00:00:00,2018-08-31 03:13:36,
4d36f8266245b00faebc520e9cd963c0,b1cc044d321053348a5e482ca7e6b2e3,2,,,2018-03-17 00:00:00,2018-03-17 09:29:47,
71bc170a5ad41ee9dee95f82a17860a8,a90b081d0efa436e072d5328ecd904a4,5,,,2017-08-03 00:00:00,2017-08-03 23:40:22,
c5be8de5421e658a45042d6ca6a4ff64,61665389f0cccf5ec8135e3b05efc714,5,,,2017-12-12 00:00:00,2017-12-13 22:58:34,
0c8b57ea62de568f13a0e101d344977e,41bc5a3d34a8e4ef91b2e7d9500694cf,5,,,2017-07-12 00:00:00,2017-07-13 01:02:28,
edfbad2944ea758725486c3bbcd04f49,9d2aa61b374fac5dd063f36fefa602e1,3,,,2018-03-28 00:00:00,2018-03-31 03:25:49,
bbf6c18e7c5a88b6adcb69af3b971207,828a705e0645673b538e803ca75a29b6,5,,,2017-10-31 00:00:00,2017-11-06 18:43:24,
436f71c9cc0c1aab7f51dc0cd0820516,c676e726f8a14a9527b41b9dc50ca1bc,5,,"Satisfeito
",2017-11-22 00:00:00,2017-11-22 14:45:40,Satisfied
a47baae36cb2d3f2d8ab6449aee69ee4,2c1f923bfda154d36f6dad2084cbde2e,4,,,2017-12-19 00:00:00,2017-12-22 12:43:53,
b83bcebb69cf373474b4cc3b10eb0bcc,c5d9ec893ee95eb55c4fa513cc606582,4,,,2017-12-13 00:00:00,2017-12-15 14:41:16,
97d4feff1fd7129bee6cde095b9dac2a,b4039fffc67d7a5a75a3ba881d75e402,5,,"estao de parabens... sempre chega com muiiita antecedencia..

Muito obrigada.... ",2017-06-24 00:00:00,2017-06-29 13:48:21,"Congratulations... it always arrives well in advance...

Thank you very much...."
352609f0f2d34ce5d3b8de817ee948d5,96b947c986b42f213c9e6b8ccccedb89,3,Não recebi o produto.,,2018-08-25 00:00:00,2018-08-25 20:53:41,
28f275d52ccd8b6614b71430481450fd,7ed1923ef9c8ce180035acd26a2d8eae,5,,,2018-06-21 00:00:00,2018-06-21 20:33:50,
d23ac17822a812782cf7f848b2a8b38b,705402bc1d956067338873d414158d09,1,,,2018-04-22 00:00:00,2018-04-26 10:25:11,
52844d80504646db0b746167070b9db0,6f0d22f1ac98ca3892d88dd39842fc3f,5,,,2018-05-10 00:00:00,2018-05-11 11:56:44,
1692078634b63c7f25aa90ee746ec498,5bc4e94aef2841f392fb6fe7ceef69b6,5,OTIMO,OK RECOMENDO,2018-05-23 00:00:00,2018-05-28 12:48:45,OK I RECOMMEND
7df70380ca80dea85f0a7f1f57fa2f87,83177602aad708cea549501386b021c6,5,,,2018-01-30 00:00:00,2018-01-30 18:19:27,
ff722b4c68783a4459a3adb9bb4e1d0d,b8702f50a689621ab21ef200b55a5b8d,3,,"Produto chegou, mas meu PC não conseguiu reconhecer as portas USB.",2018-01-16 00:00:00,2018-01-18 23:25:29,"Product arrived, but my PC was unable to recognize the USB ports."
8055e963f26f70c406ca517b2c2848e6,9218ec94cd0d96e4c3e6b8c1504aa8dc,5,,"Produto de muito boa qualidade, chegou antes do prazo prometido",2017-12-17 00:00:00,2017-12-19 17:31:58,"Very good quality product, arrived before the promised deadline"
7404a400814a04b9776eb50e1ef725d8,a14f7f38d99c7aba5db1566db11660a2,5,,,2017-10-24 00:00:00,2017-10-25 10:02:31,
c2babb5fd0e3e13707274820a7227d25,0193a99edc8c599aaa16f9b9e991efb8,5,,,2018-08-02 00:00:00,2018-08-03 04:55:37,
e128c3709dfb7fe87f162f7b34d1cc92,f04e5abb2044dbb28bbdd9aa470e4e8a,5,,,2018-03-16 00:00:00,2018-03-17 02:34:05,
ae728c1061bf163b4bd256ad9ee0bb83,45c780334bc32cb77559a65c5f171160,1,,"Este foi o pedido
Balde Com 128 Peças - Blocos De Montar 2 un - R$ 25,00 cada (NÃO FOI ENTREGUE)
Vendido e entregue targaryen
Tapete de Eva Nº Letras 36 Peças Crianças 1 un - R$ 35,90 (ESTE FOI ENTREG",2018-01-04 00:00:00,2018-01-10 09:52:57,"This was the request
Bucket with 128 Pieces - Building Blocks 2 units - R$ 25.00 each (NOT DELIVERED)
Sold and delivered targaryen
Eva Rug No. Letters 36 Children's Pieces 1 unit - R$ 35.90 (THIS WAS DELIVERED"
41926e45719f9b923357ea3bb222195f,1601df22ba2f78168443e6f729e74868,5,,"Entrega muito rápida
Parabéns",2017-08-29 00:00:00,2017-08-29 21:06:01,"Very fast delivery
Congratulations"
2dfefb93bf83b269520fd5b13c917c31,394dd790418f78501396d1a2912d74ff,5,,,2017-10-26 00:00:00,2017-10-26 23:46:47,
f195f1c82cc4be5839a1a3a2babf3a50,bcaff5892a4def087ea5036d6b89b9db,5,,,2018-01-10 00:00:00,2018-01-17 21:43:05,
72730619a00e0ecdecf0a4ff862d8996,af76a45a10524549102e010f2bd9d3cd,1,,comprei tres pacotes de cinco folhas cada de papel transfer para tecido escuro e so recebi dois,2017-11-07 00:00:00,2017-11-08 21:54:58,I bought three packages of five sheets each of transfer paper for dark fabric and only received two
ba3e82857e13ba647e843f5a4ade76c1,ebcb12dc163784a4dad2cddb8feb64aa,4,,,2018-06-26 00:00:00,2018-06-26 19:47:07,
c5d83c2523ef15209c8faf5133a7bafb,7eba0b6b5cb480d65416e26e2528d250,4,,"Estava faltando apenas um produto, eu recebi hoje , muito obrigada!
Tudo certo!

Att 

Elenice.",2017-12-16 00:00:00,2017-12-19 23:21:17,"There was only one product missing, I received it today, thank you very much!
All very well!

Att 

Elenice."
5b713e49352337557efe509b2e801183,93e87829bab4127b8692f52a73df4284,1,,,2017-11-23 00:00:00,2017-11-23 10:32:13,
4e18511741b7ba8896f192fae5858e0a,e7ec2ee871d40f0b32fb471cb07ad239,4,,,2018-07-13 00:00:00,2018-07-16 01:34:42,
ba7e2a294a1c84d89bb8346d5343b74e,2ec63bd84c4e873ee8bf8786f4942673,5,,,2017-07-27 00:00:00,2017-07-27 23:51:14,
ad0fb518df54cbb079834b68141941ee,cd2457140ff84327d7d7030053b80fce,4,,,2018-08-10 00:00:00,2018-08-14 23:35:31,
deb68e90fe56fe23b61f76e429516f26,9d7ab082d6d8a4b069683e5a77db1261,5,,,2017-09-14 00:00:00,2017-09-15 11:40:08,
766fc608e4f2683020fb0a121d9db23e,77fc7da5ef4df2c48276ae832072dcf1,5,,"A bolsa térmica além de linda é super espaçosa . Produto de acordo com o anunciado e a entrega super rápida , entregou bem antes do prazo .",2018-01-10 00:00:00,2018-01-11 07:47:10,"The thermal bag, besides being beautiful, is super spacious. Product as advertised and super fast delivery, delivered well ahead of schedule."
5c37d7ba6ef2f031c34bb4fda3454018,bbd1b9ebbc5a09d51caaa2d10e0f93b5,2,,Demorou de mais pra entrega ,2017-12-17 00:00:00,2017-12-17 12:14:13,It took longer for delivery
e9cb7f668e6443a90158f7f9c90ab0f5,b98e145c0cd94f225072aa0e619d5d8f,5,,,2017-12-27 00:00:00,2018-01-01 18:45:21,
83414f98136ce687f7eb69e555b2519c,36e05888e17fa68e55b13477d9b53d3e,5,,super rapido a entrega .... chegou antes da data... ,2017-10-24 00:00:00,2017-10-25 19:36:57,super fast delivery....arrived before the date...
46d8249ea59101c7288936c3e6f155d7,f25ddb6cd62d720a5d91fff80467930a,3,Entrega atrasou,A entrega foi dividida em duas. Não houve comunicado do loja. Cheguei a pensar que só haviam enviado parte do produto. ,2018-01-20 00:00:00,2018-05-15 00:45:28,The delivery was divided into two. There was no communication from the store. I thought they had only sent part of the product.
346317f9aff540395fe46893611854f8,546ffb713086001ce9f0009158f88b73,1,,Não funciona não faz sincronismo,2017-09-17 00:00:00,2017-09-18 23:39:56,"Doesn't work, doesn't sync"
2685a4800004a12ec09d27264ff1915f,5c973d2b4652e1dec15353b59339f3b4,5,,Recomendo a todos os clientes,2016-10-22 00:00:00,2016-10-26 17:47:19,I recommend it to all customers
0dc56be1dabd04c994a0fce5478bb16d,f4c47c5163aecbdc7ce04fa55857b332,4,,,2017-10-10 00:00:00,2017-10-11 14:23:53,
c422274e50e900b46fee429016c5458d,950bb159eea525ff8947b92c93b02f8e,3,,Gostei ,2017-09-24 00:00:00,2017-09-25 14:09:58,I liked
369d4e59eab6f38a28c5033120180bdd,36d5bd2a92fd8d42046d3fd105357dba,5,,,2017-06-22 00:00:00,2017-06-22 23:36:13,
5a27bebda2d497ab1fbc6f425abdc6b8,824ed066dde5116b8bcf4d75381e056d,5,,,2018-04-12 00:00:00,2018-04-13 11:56:19,
a95d9b8de163612abddc0a2aae1131d5,140d9953eb16589e277967bbfcdf7ac5,3,,,2018-08-26 00:00:00,2018-08-28 15:04:49,
4ada105731802020d66105508076cb49,6f393015477564624446a2b4c948c0f0,3,,,2018-02-01 00:00:00,2018-02-01 06:26:39,
0d4821be98f78d25e14f37ac9d320a84,cc3db854dd878770935397762ee0e1ce,5,,,2018-04-05 00:00:00,2018-04-05 23:19:58,
0ea6bcf44daa35a34247b889d2d21c9e,3284a74080329a1d90714bf77280db30,5,,,2018-03-09 00:00:00,2018-03-11 15:27:10,
3f6d9482c57cdb5fc7012f7b9b5ed4c5,2a3251c95a3d5c57ed230021faa588a0,5,,OTIMA,2018-04-19 00:00:00,2018-04-22 12:25:48,KIDNAPPING
a55012f5c7e74353e92986be15d133b6,54b73f808b0ff25da4276773c30ac269,5,,"Gostei muito do jogo de banho.A estampa florida, o bordado, tudo muito bonito. Ótimo produto.",2017-06-03 00:00:00,2017-06-04 02:22:55,"I really liked the bath set. The flowery print, the embroidery, everything was very beautiful. Great product."
